strike_distance_pct,max_total_premium_pct,target_multiplier,window_start,window_finish,expiry_limit,limit_one_trade,results_folder,total_trades,total_profitable,profit_rate,total_pnl,avg_pnl_pct,win_rate,target_hit_rate
0.0025,0.005,2.5,11:30,12:00,10000,0,RV_IV_Analysis_20260303_032929,36,0,0.0,-298.55000000000024,8.370400061506555,30.555555555555557,0.0
0.0025,0.005,2.5,12:00,12:30,10000,0,RV_IV_Analysis_20260303_033051,14,0,0.0,-720.9900000000001,-24.5058241637868,21.428571428571427,0.0
0.0025,0.005,2.5,12:30,13:00,10000,0,RV_IV_Analysis_20260303_033215,19,0,0.0,-1901.5500000000002,-80.86103850888304,5.263157894736842,0.0
0.0025,0.005,2.5,13:00,13:30,10000,0,RV_IV_Analysis_20260303_033343,42,0,0.0,49.02999999999994,21.653986512999463,35.714285714285715,0.0
0.0025,0.005,2.5,13:30,14:00,10000,0,RV_IV_Analysis_20260303_033512,23,0,0.0,-247.34999999999997,-2.7571815002028557,30.434782608695656,0.0
0.0025,0.005,2.5,14:00,14:30,10000,0,RV_IV_Analysis_20260303_033641,28,0,0.0,-1383.5300000000002,-38.65045485561724,19.642857142857142,0.0
0.0025,0.005,2.5,14:30,15:00,10000,0,RV_IV_Analysis_20260303_033810,60,10,16.666666666666664,686.5499999999997,25.559857438254948,33.33333333333333,8.333333333333332
0.0025,0.005,2.5,15:00,15:30,10000,0,RV_IV_Analysis_20260303_033938,53,13,24.528301886792452,2626.1399999999994,64.56602918258385,49.056603773584904,12.264150943396226
0.0025,0.0055,1.5,09:30,10:00,10000,0,RV_IV_Analysis_20260303_034101,26,26,100.0,1891.54,67.4633135903094,50.0,50.0
0.0025,0.0055,1.5,10:00,10:30,10000,0,RV_IV_Analysis_20260303_034228,39,38,97.43589743589743,2481.3700000000003,60.36181670681937,48.717948717948715,48.717948717948715
0.0025,0.0055,1.5,10:30,11:00,10000,0,RV_IV_Analysis_20260303_034353,74,60,81.08108108108108,2474.2999999999993,32.153084249558354,40.54054054054054,40.54054054054054
0.0025,0.0055,1.5,11:00,11:30,10000,0,RV_IV_Analysis_20260303_034520,37,35,94.5945945945946,2290.81,68.29391679873136,47.2972972972973,47.2972972972973
0.0025,0.0055,1.5,11:30,12:00,10000,0,RV_IV_Analysis_20260303_034647,85,72,84.70588235294117,3695.3,44.54120303786135,42.35294117647059,42.35294117647059
0.0025,0.0055,1.5,12:00,12:30,10000,0,RV_IV_Analysis_20260303_034814,80,72,90.0,4609.51,50.56826207840133,45.0,45.0
0.0025,0.0055,1.5,12:30,13:00,10000,0,RV_IV_Analysis_20260303_034941,90,44,48.888888888888886,-2531.55,-6.5960228055310886,24.444444444444443,24.444444444444443
0.0025,0.0055,1.5,13:00,13:30,10000,0,RV_IV_Analysis_20260303_035109,55,49,89.0909090909091,2380.49,53.91689030201003,44.54545454545455,44.54545454545455
0.0025,0.0055,1.5,13:30,14:00,10000,0,RV_IV_Analysis_20260303_035238,98,91,92.85714285714286,5069.18,57.53525058151571,46.42857142857143,46.42857142857143
0.0025,0.0055,1.5,14:00,14:30,10000,0,RV_IV_Analysis_20260303_035406,93,68,73.11827956989248,997.1399999999996,17.355382174908236,36.55913978494624,36.55913978494624
0.0025,0.0055,1.5,14:30,15:00,10000,0,RV_IV_Analysis_20260303_035539,108,78,72.22222222222221,1010.039999999999,20.126957582790048,36.574074074074076,36.11111111111111
0.0025,0.0055,1.5,15:00,15:30,10000,0,RV_IV_Analysis_20260303_035710,119,91,76.47058823529412,2278.45,23.614608646463335,38.23529411764706,38.23529411764706
0.0025,0.0055,2,09:30,10:00,10000,0,RV_IV_Analysis_20260303_035837,26,19,73.07692307692307,3059.1699999999996,104.2623808421233,50.0,36.53846153846153
0.0025,0.0055,2,10:00,10:30,10000,0,RV_IV_Analysis_20260303_040007,39,38,97.43589743589743,4951.770000000001,112.43053690217039,48.717948717948715,48.717948717948715
0.0025,0.0055,2,10:30,11:00,10000,0,RV_IV_Analysis_20260303_040143,74,59,79.72972972972973,6198.379999999999,72.43739954110232,39.86486486486486,39.86486486486486
0.0025,0.0055,2,11:00,11:30,10000,0,RV_IV_Analysis_20260303_040306,37,28,75.67567567567568,3971.98,108.58887617887244,45.94594594594595,37.83783783783784
0.0025,0.0055,2,11:30,12:00,10000,0,RV_IV_Analysis_20260303_040432,85,27,31.76470588235294,1010.1299999999992,27.241957243881604,28.823529411764703,15.88235294117647
0.0025,0.0055,2,12:00,12:30,10000,0,RV_IV_Analysis_20260303_040558,80,26,32.5,1532.9099999999999,31.41408039404618,30.0,16.25
0.0025,0.0055,2,12:30,13:00,10000,0,RV_IV_Analysis_20260303_040723,90,37,41.11111111111111,-294.2800000000002,15.448066370886409,24.444444444444443,20.555555555555554
0.0025,0.0055,2,13:00,13:30,10000,0,RV_IV_Analysis_20260303_040851,55,7,12.727272727272727,368.28999999999996,26.65287647283847,33.63636363636363,6.363636363636363
0.0025,0.0055,2,13:30,14:00,10000,0,RV_IV_Analysis_20260303_041019,98,34,34.69387755102041,1168.829999999999,34.93208229617956,30.612244897959183,17.346938775510203
0.0025,0.0055,2,14:00,14:30,10000,0,RV_IV_Analysis_20260303_041149,93,7,7.526881720430108,-4838.31,-28.187870996752736,19.892473118279568,3.763440860215054
0.0025,0.0055,2,14:30,15:00,10000,0,RV_IV_Analysis_20260303_041321,108,36,33.33333333333333,27.39999999999941,9.193393413289835,31.01851851851852,16.666666666666664
0.0025,0.0055,2,15:00,15:30,10000,0,RV_IV_Analysis_20260303_041451,119,61,51.26050420168067,4604.120000000001,33.72600514266961,37.81512605042017,25.630252100840334
0.0025,0.0055,2.5,09:30,10:00,10000,0,RV_IV_Analysis_20260303_041618,26,0,0.0,2020.1399999999999,71.61226474724516,50.0,0.0
0.0025,0.0055,2.5,10:00,10:30,10000,0,RV_IV_Analysis_20260303_041746,39,1,2.564102564102564,1865.0199999999993,54.421122750044596,37.17948717948718,1.282051282051282
0.0025,0.0055,2.5,10:30,11:00,10000,0,RV_IV_Analysis_20260303_041910,74,22,29.72972972972973,3916.85,57.49171887479199,30.405405405405407,14.864864864864865
0.0025,0.0055,2.5,11:00,11:30,10000,0,RV_IV_Analysis_20260303_042038,37,15,40.54054054054054,4458.91,119.19492540094521,45.94594594594595,20.27027027027027
0.0025,0.0055,2.5,11:30,12:00,10000,0,RV_IV_Analysis_20260303_042201,85,18,21.176470588235293,1856.0499999999997,36.28936737527891,28.823529411764703,10.588235294117647
0.0025,0.0055,2.5,12:00,12:30,10000,0,RV_IV_Analysis_20260303_042329,80,17,21.25,2198.8600000000006,38.54734642426514,30.0,10.625
0.0025,0.0055,2.5,12:30,13:00,10000,0,RV_IV_Analysis_20260303_042453,90,13,14.444444444444443,-836.7500000000007,11.116235820707741,24.444444444444443,7.222222222222221
0.0025,0.0055,2.5,13:00,13:30,10000,0,RV_IV_Analysis_20260303_042621,55,6,10.909090909090908,807.6399999999996,34.39195967324192,33.63636363636363,5.454545454545454
0.0025,0.0055,2.5,13:30,14:00,10000,0,RV_IV_Analysis_20260303_042750,98,29,29.591836734693878,3250.9799999999996,56.12473376594877,30.612244897959183,14.795918367346939
0.0025,0.0055,2.5,14:00,14:30,10000,0,RV_IV_Analysis_20260303_042918,93,6,6.451612903225806,-4403.61,-23.18968948816121,19.892473118279568,3.225806451612903
0.0025,0.0055,2.5,14:30,15:00,10000,0,RV_IV_Analysis_20260303_043049,108,14,12.962962962962962,-2710.3600000000006,-6.602846911777698,26.38888888888889,6.481481481481481
0.0025,0.0055,2.5,15:00,15:30,10000,0,RV_IV_Analysis_20260303_043218,119,23,19.327731092436977,1144.2999999999997,16.455276641911258,35.294117647058826,9.663865546218489
0.0025,0.0065,1.5,09:30,10:00,10000,0,RV_IV_Analysis_20260303_043344,141,86,60.99290780141844,474.40000000000055,9.12415755021138,39.361702127659576,30.49645390070922
0.0025,0.0065,1.5,10:00,10:30,10000,0,RV_IV_Analysis_20260303_043509,174,120,68.96551724137932,3555.0099999999993,16.283425514482396,41.95402298850575,34.48275862068966
0.0025,0.0065,1.5,10:30,11:00,10000,0,RV_IV_Analysis_20260303_043637,201,117,58.2089552238806,-813.7000000000007,0.20795708137848123,36.318407960199,29.1044776119403
0.0025,0.0065,1.5,11:00,11:30,10000,0,RV_IV_Analysis_20260303_043805,192,130,67.70833333333334,3788.67,16.742584377506745,41.92708333333333,33.85416666666667
0.0025,0.0065,1.5,11:30,12:00,10000,0,RV_IV_Analysis_20260303_043932,178,116,65.1685393258427,2997.5900000000006,19.10955081844243,41.29213483146067,32.58426966292135
0.0025,0.0065,1.5,12:00,12:30,10000,0,RV_IV_Analysis_20260303_044055,195,133,68.2051282051282,4747.4299999999985,24.275797090002662,42.05128205128205,34.1025641025641
0.0025,0.0065,1.5,12:30,13:00,10000,0,RV_IV_Analysis_20260303_044223,254,167,65.74803149606299,4729.67,16.788607984693193,38.976377952755904,32.874015748031496
0.0025,0.0065,1.5,13:00,13:30,10000,0,RV_IV_Analysis_20260303_044351,280,200,71.42857142857143,8600.289999999997,32.165224676862884,43.392857142857146,35.714285714285715
0.0025,0.0065,1.5,13:30,14:00,10000,0,RV_IV_Analysis_20260303_044518,270,176,65.18518518518519,2857.3500000000004,20.34314520434785,39.44444444444444,32.592592592592595
0.0025,0.0065,1.5,14:00,14:30,10000,0,RV_IV_Analysis_20260303_044648,255,207,81.17647058823529,11303.75,30.916368036363636,42.94117647058823,40.588235294117645
0.0025,0.0065,1.5,14:30,15:00,10000,0,RV_IV_Analysis_20260303_044820,266,211,79.32330827067669,10741.039999999999,28.6721829136218,44.17293233082707,39.661654135338345
0.0025,0.0065,1.5,15:00,15:30,10000,0,RV_IV_Analysis_20260303_044949,305,209,68.52459016393443,9393.990000000002,17.707959434419,43.278688524590166,34.26229508196722
0.0025,0.0065,2,09:30,10:00,10000,0,RV_IV_Analysis_20260303_045113,141,68,48.226950354609926,4337.480000000001,29.12561599265289,37.94326241134752,24.113475177304963
0.0025,0.0065,2,10:00,10:30,10000,0,RV_IV_Analysis_20260303_045242,174,100,57.47126436781609,7615.280000000001,33.80910126875258,37.06896551724138,28.735632183908045
0.0025,0.0065,2,10:30,11:00,10000,0,RV_IV_Analysis_20260303_045407,201,90,44.776119402985074,2113.0299999999997,14.072710553319105,31.592039800995025,22.388059701492537
0.0025,0.0065,2,11:00,11:30,10000,0,RV_IV_Analysis_20260303_045536,192,70,36.45833333333333,1358.1900000000005,14.119607415493666,30.989583333333332,18.229166666666664
0.0025,0.0065,2,11:30,12:00,10000,0,RV_IV_Analysis_20260303_045658,178,56,31.46067415730337,-347.630000000001,9.725257102723534,30.61797752808989,15.730337078651685
0.0025,0.0065,2,12:00,12:30,10000,0,RV_IV_Analysis_20260303_045824,195,66,33.84615384615385,519.5799999999995,15.123722748152437,30.512820512820515,16.923076923076923
0.0025,0.0065,2,12:30,13:00,10000,0,RV_IV_Analysis_20260303_045952,254,129,50.78740157480315,7068.739999999998,26.62623333120815,32.874015748031496,25.393700787401574
0.0025,0.0065,2,13:00,13:30,10000,0,RV_IV_Analysis_20260303_050130,280,128,45.714285714285715,11050.24,40.017020954755964,37.32142857142857,22.857142857142858
0.0025,0.0065,2,13:30,14:00,10000,0,RV_IV_Analysis_20260303_050258,270,112,41.48148148148148,4229.999999999998,26.357125547231778,33.51851851851852,20.74074074074074
0.0025,0.0065,2,14:00,14:30,10000,0,RV_IV_Analysis_20260303_050427,255,107,41.96078431372549,5751.450000000001,15.414709439816274,31.56862745098039,20.980392156862745
0.0025,0.0065,2,14:30,15:00,10000,0,RV_IV_Analysis_20260303_050554,266,106,39.849624060150376,5777.749999999998,14.317456169514058,36.09022556390977,19.924812030075188
0.0025,0.0065,2,15:00,15:30,10000,0,RV_IV_Analysis_20260303_050722,305,123,40.32786885245901,12438.21,22.781425964034636,39.34426229508197,20.163934426229506
0.0025,0.0065,2.5,09:30,10:00,10000,0,RV_IV_Analysis_20260303_050849,141,31,21.98581560283688,2615.3099999999995,24.453341597166435,37.94326241134752,10.99290780141844
0.0025,0.0065,2.5,10:00,10:30,10000,0,RV_IV_Analysis_20260303_051014,174,41,23.563218390804597,3601.3599999999988,21.35958292976733,34.48275862068966,11.781609195402298
0.0025,0.0065,2.5,10:30,11:00,10000,0,RV_IV_Analysis_20260303_051142,201,53,26.368159203980102,2251.1000000000004,16.09617847078988,28.109452736318406,13.184079601990051
0.0025,0.0065,2.5,11:00,11:30,10000,0,RV_IV_Analysis_20260303_051309,192,57,29.6875,5197.669999999999,27.239814317439336,30.989583333333332,14.84375
0.0025,0.0065,2.5,11:30,12:00,10000,0,RV_IV_Analysis_20260303_051435,178,37,20.786516853932586,1348.539999999999,17.87594441362452,30.61797752808989,10.393258426966293
0.0025,0.0065,2.5,12:00,12:30,10000,0,RV_IV_Analysis_20260303_051559,195,31,15.897435897435896,2217.73,22.90257141892687,30.512820512820515,7.948717948717948
0.0025,0.0065,2.5,12:30,13:00,10000,0,RV_IV_Analysis_20260303_051725,254,50,19.68503937007874,8946.719999999998,31.9900830141444,32.874015748031496,9.84251968503937
0.0025,0.0065,2.5,13:00,13:30,10000,0,RV_IV_Analysis_20260303_051853,280,81,28.92857142857143,17560.739999999998,57.999546562652554,37.32142857142857,14.464285714285715
0.0025,0.0065,2.5,13:30,14:00,10000,0,RV_IV_Analysis_20260303_052022,270,78,28.888888888888886,9152.050000000001,42.70584551909341,33.51851851851852,14.444444444444443
0.0025,0.0065,2.5,14:00,14:30,10000,0,RV_IV_Analysis_20260303_052154,255,76,29.80392156862745,11495.05,31.08250435366477,31.56862745098039,14.901960784313726
0.0025,0.0065,2.5,14:30,15:00,10000,0,RV_IV_Analysis_20260303_052323,266,56,21.052631578947366,3796.5899999999974,10.277770688836474,34.21052631578947,10.526315789473683
0.0025,0.0065,2.5,15:00,15:30,10000,0,RV_IV_Analysis_20260303_052453,305,61,20.0,8550.94,15.296987109341675,37.868852459016395,10.0
0.0025,0.0075,1.5,09:30,10:00,10000,0,RV_IV_Analysis_20260303_052616,363,212,58.40220385674931,1762.9300000000003,1.756136725438318,36.91460055096419,29.201101928374655
0.0025,0.0075,1.5,10:00,10:30,10000,0,RV_IV_Analysis_20260303_052744,403,271,67.24565756823822,7405.159999999998,13.517051809531718,39.826302729528535,33.62282878411911
0.0025,0.0075,1.5,10:30,11:00,10000,0,RV_IV_Analysis_20260303_052912,398,266,66.83417085427136,7316.120000000001,10.31233201572295,38.44221105527638,33.41708542713568
0.0025,0.0075,1.5,11:00,11:30,10000,0,RV_IV_Analysis_20260303_053040,394,287,72.84263959390863,14409.559999999998,19.780010335008402,42.89340101522843,36.421319796954315
0.0025,0.0075,1.5,11:30,12:00,10000,0,RV_IV_Analysis_20260303_053206,419,320,76.37231503579952,20638.449999999997,27.662700076405674,44.1527446300716,38.18615751789976
0.0025,0.0075,1.5,12:00,12:30,10000,0,RV_IV_Analysis_20260303_053333,446,321,71.97309417040358,17688.879999999997,24.064797251801156,42.937219730941706,35.98654708520179
0.0025,0.0075,1.5,12:30,13:00,10000,0,RV_IV_Analysis_20260303_053500,505,343,67.92079207920793,13908.019999999995,18.62045583160894,40.099009900990104,33.960396039603964
0.0025,0.0075,1.5,13:00,13:30,10000,0,RV_IV_Analysis_20260303_053625,518,366,70.65637065637065,15642.739999999996,22.186491794854476,41.312741312741316,35.32818532818533
0.0025,0.0075,1.5,13:30,14:00,10000,0,RV_IV_Analysis_20260303_053755,538,359,66.72862453531599,12022.309999999998,17.17865740102884,39.12639405204461,33.36431226765799
0.0025,0.0075,1.5,14:00,14:30,10000,0,RV_IV_Analysis_20260303_053925,523,359,68.64244741873804,12763.529999999997,18.580186485209417,40.05736137667304,34.32122370936902
0.0025,0.0075,1.5,14:30,15:00,10000,0,RV_IV_Analysis_20260303_054056,521,332,63.72360844529751,7242.789999999999,10.646752463909444,37.90786948176583,31.861804222648754
0.0025,0.0075,1.5,15:00,15:30,10000,0,RV_IV_Analysis_20260303_054226,490,294,60.0,4807.3499999999985,7.432497265423426,37.244897959183675,30.0
0.0025,0.0075,2,09:30,10:00,10000,0,RV_IV_Analysis_20260303_054353,363,149,41.04683195592286,8507.109999999997,13.865592363815406,36.36363636363637,20.52341597796143
0.0025,0.0075,2,10:00,10:30,10000,0,RV_IV_Analysis_20260303_054518,403,224,55.58312655086849,21906.179999999997,36.436024075005456,37.71712158808933,27.791563275434246
0.0025,0.0075,2,10:30,11:00,10000,0,RV_IV_Analysis_20260303_054646,398,189,47.48743718592965,16454.729999999996,26.285002135887133,35.427135678391956,23.743718592964825
0.0025,0.0075,2,11:00,11:30,10000,0,RV_IV_Analysis_20260303_054810,394,169,42.89340101522843,14726.739999999998,22.598691442604544,35.025380710659896,21.446700507614214
0.0025,0.0075,2,11:30,12:00,10000,0,RV_IV_Analysis_20260303_054935,419,207,49.40334128878281,23700.38,32.26906601675525,36.754176610978526,24.701670644391406
0.0025,0.0075,2,12:00,12:30,10000,0,RV_IV_Analysis_20260303_055058,446,205,45.964125560538115,20326.73,28.699799366234178,35.98654708520179,22.982062780269057
0.0025,0.0075,2,12:30,13:00,10000,0,RV_IV_Analysis_20260303_055222,505,233,46.13861386138614,21444.04,30.219403780078235,36.43564356435643,23.06930693069307
0.0025,0.0075,2,13:00,13:30,10000,0,RV_IV_Analysis_20260303_055351,518,203,39.189189189189186,17036.739999999998,25.722815762547068,35.907335907335906,19.594594594594593
0.0025,0.0075,2,13:30,14:00,10000,0,RV_IV_Analysis_20260303_055521,538,221,41.07806691449814,17932.61,24.80013440249187,35.78066914498142,20.53903345724907
0.0025,0.0075,2,14:00,14:30,10000,0,RV_IV_Analysis_20260303_055650,523,201,38.4321223709369,12363.76,17.554761818516294,34.41682600382409,19.21606118546845
0.0025,0.0075,2,14:30,15:00,10000,0,RV_IV_Analysis_20260303_055818,521,186,35.70057581573896,9291.629999999996,11.027253850086803,33.78119001919386,17.85028790786948
0.0025,0.0075,2,15:00,15:30,10000,0,RV_IV_Analysis_20260303_055948,490,169,34.48979591836735,12406.070000000002,15.93649987491503,34.79591836734694,17.244897959183675
0.0025,0.0075,2.5,09:30,10:00,10000,0,RV_IV_Analysis_20260303_060114,363,88,24.242424242424242,12460.439999999999,20.20026752484685,36.36363636363637,12.121212121212121
0.0025,0.0075,2.5,10:00,10:30,10000,0,RV_IV_Analysis_20260303_060240,403,127,31.5136476426799,21017.86,35.05438361209919,36.60049627791563,15.75682382133995
0.0025,0.0075,2.5,10:30,11:00,10000,0,RV_IV_Analysis_20260303_060405,398,133,33.41708542713568,24215.000000000004,37.90321005943554,33.66834170854271,16.70854271356784
0.0025,0.0075,2.5,11:00,11:30,10000,0,RV_IV_Analysis_20260303_060530,394,104,26.39593908629442,22151.72,33.384558424485476,35.025380710659896,13.19796954314721
0.0025,0.0075,2.5,11:30,12:00,10000,0,RV_IV_Analysis_20260303_060651,419,112,26.730310262529834,29818.449999999997,41.654036559493235,36.754176610978526,13.365155131264917
0.0025,0.0075,2.5,12:00,12:30,10000,0,RV_IV_Analysis_20260303_060815,446,125,28.02690582959641,27678.53,39.444148549399934,35.98654708520179,14.013452914798204
0.0025,0.0075,2.5,12:30,13:00,10000,0,RV_IV_Analysis_20260303_060942,505,123,24.356435643564357,26622.42,37.426092543901895,36.43564356435643,12.178217821782178
0.0025,0.0075,2.5,13:00,13:30,10000,0,RV_IV_Analysis_20260303_061106,518,127,24.517374517374517,28872.089999999997,41.16752014190297,35.907335907335906,12.258687258687258
0.0025,0.0075,2.5,13:30,14:00,10000,0,RV_IV_Analysis_20260303_061232,538,134,24.907063197026023,30115.059999999998,40.177025201917424,35.78066914498142,12.453531598513012
0.0025,0.0075,2.5,14:00,14:30,10000,0,RV_IV_Analysis_20260303_061403,523,124,23.709369024856596,20518.76,29.220015182690133,34.41682600382409,11.854684512428298
0.0025,0.0075,2.5,14:30,15:00,10000,0,RV_IV_Analysis_20260303_061533,521,98,18.809980806142036,10720.119999999999,12.797794292565817,32.82149712092131,9.404990403071018
0.0025,0.0075,2.5,15:00,15:30,10000,0,RV_IV_Analysis_20260303_061703,490,72,14.69387755102041,8322.150000000001,11.053590220793003,33.87755102040816,7.346938775510205
0.00375,0.005,1.5,09:30,10:00,10000,0,RV_IV_Analysis_20260303_061828,80,78,97.5,5116.8099999999995,68.91721883407459,48.75,48.75
0.00375,0.005,1.5,10:00,10:30,10000,0,RV_IV_Analysis_20260303_061956,101,87,86.13861386138613,3876.38,36.18107975953928,43.06930693069307,43.06930693069307
0.00375,0.005,1.5,10:30,11:00,10000,0,RV_IV_Analysis_20260303_062120,113,90,79.64601769911505,3246.06,28.490863066718703,41.150442477876105,39.823008849557525
0.00375,0.005,1.5,11:00,11:30,10000,0,RV_IV_Analysis_20260303_062248,135,89,65.92592592592592,1745.8399999999992,19.597219079907585,39.25925925925926,32.96296296296296
0.00375,0.005,1.5,11:30,12:00,10000,0,RV_IV_Analysis_20260303_062416,124,82,66.12903225806451,1251.7799999999997,14.807257307060738,37.5,33.064516129032256
0.00375,0.005,1.5,12:00,12:30,10000,0,RV_IV_Analysis_20260303_062543,130,91,70.0,1873.2999999999997,25.492370877521132,38.07692307692307,35.0
0.00375,0.005,1.5,12:30,13:00,10000,0,RV_IV_Analysis_20260303_062708,148,77,52.02702702702703,-1752.5600000000006,1.5715479776899668,34.45945945945946,26.013513513513516
0.00375,0.005,1.5,13:00,13:30,10000,0,RV_IV_Analysis_20260303_062835,153,87,56.86274509803921,-863.2100000000005,11.303967811359039,38.56209150326798,28.431372549019606
0.00375,0.005,1.5,13:30,14:00,10000,0,RV_IV_Analysis_20260303_063002,119,80,67.22689075630252,296.82000000000016,20.54621667543618,36.97478991596639,33.61344537815126
0.00375,0.005,1.5,14:00,14:30,10000,0,RV_IV_Analysis_20260303_063130,137,104,75.91240875912408,2307.6899999999987,26.82062322234263,37.95620437956204,37.95620437956204
0.00375,0.005,1.5,14:30,15:00,10000,0,RV_IV_Analysis_20260303_063254,160,135,84.375,5254.19,35.9130954026209,42.1875,42.1875
0.00375,0.005,1.5,15:00,15:30,10000,0,RV_IV_Analysis_20260303_063419,170,144,84.70588235294117,5816.610000000001,31.413436329474088,42.94117647058823,42.35294117647059
0.00375,0.005,2,09:30,10:00,10000,0,RV_IV_Analysis_20260303_063546,80,48,60.0,7466.82,89.62227422853013,48.75,30.0
0.00375,0.005,2,10:00,10:30,10000,0,RV_IV_Analysis_20260303_063710,101,73,72.27722772277228,8427.26,71.65991379213503,43.06930693069307,36.13861386138614
0.00375,0.005,2,10:30,11:00,10000,0,RV_IV_Analysis_20260303_063837,113,71,62.83185840707964,4938.37,48.25541324718387,33.6283185840708,31.41592920353982
0.00375,0.005,2,11:00,11:30,10000,0,RV_IV_Analysis_20260303_064000,135,84,62.22222222222222,5626.4699999999975,48.12185263115572,37.407407407407405,31.11111111111111
0.00375,0.005,2,11:30,12:00,10000,0,RV_IV_Analysis_20260303_064128,124,80,64.51612903225806,5219.5,44.730800010403556,36.693548387096776,32.25806451612903
0.00375,0.005,2,12:00,12:30,10000,0,RV_IV_Analysis_20260303_064251,130,67,51.53846153846153,1204.3599999999994,31.114807037122485,28.846153846153843,25.769230769230766
