timestamp,expiry,expiry_day,current_day,open,high,low,close,volume,ltp,pe_strike,ce_strike,pe_cost,ce_cost,total_cost,cost_pct
2026-01-14 15:25:00+05:30,2026-01-20,Tuesday,Wednesday,25675.8,25677.4,25667.8,25670.6,0,25672.9,25550,25800,69.25,79.3,148.55,0.5786257103794273
2026-01-14 15:26:00+05:30,2026-01-20,Tuesday,Wednesday,25670.65,25673.0,25666.95,25671.8,0,25670.600000000002,25550,25800,69.59,80.8,150.39,0.5858452860470732
2026-01-14 15:27:00+05:30,2026-01-20,Tuesday,Wednesday,25673.0,25673.35,25668.4,25668.4,0,25670.7875,25550,25800,70.9,78.84,149.74,0.5833089460149986
2026-01-14 15:28:00+05:30,2026-01-20,Tuesday,Wednesday,25670.2,25672.15,25665.35,25665.8,0,25668.375000000004,25550,25800,71.25,78.55,149.8,0.5835975202949154
2026-01-14 15:29:00+05:30,2026-01-20,Tuesday,Wednesday,25666.35,25675.55,25662.6,25669.1,0,25668.4,25550,25800,70.8,78.59,149.39,0.5819996571660095
2026-01-21 09:15:00+05:30,2026-01-27,Tuesday,Wednesday,25141.0,25237.2,25130.15,25171.75,0,25170.025,25050,25300,91.3,118.5,209.8,0.8335311546174469
2026-01-21 09:16:00+05:30,2026-01-27,Tuesday,Wednesday,25175.75,25254.0,25175.55,25253.3,0,25214.65,25100,25350,87.15,134.6,221.75,0.8794490504528121
2026-01-21 09:17:00+05:30,2026-01-27,Tuesday,Wednesday,25247.3,25250.15,25236.45,25238.2,0,25243.024999999998,25100,25350,91.75,128.0,219.75,0.8705375049147239
2026-01-21 09:18:00+05:30,2026-01-27,Tuesday,Wednesday,25238.1,25276.3,25238.1,25270.85,0,25255.8375,25150,25400,97.35,123.6,220.95,0.8748472506603671
2026-01-21 09:19:00+05:30,2026-01-27,Tuesday,Wednesday,25272.0,25277.75,25242.4,25242.4,0,25258.637499999997,25150,25400,105.15,107.75,212.9,0.8428799851140032
2026-01-21 09:20:00+05:30,2026-01-27,Tuesday,Wednesday,25239.2,25240.2,25203.65,25204.85,0,25221.975,25100,25350,95.05,116.2,211.25,0.8375632756752793
2026-01-21 09:21:00+05:30,2026-01-27,Tuesday,Wednesday,25204.9,25222.3,25196.75,25197.45,0,25205.35,25100,25350,97.25,115.35,212.6,0.8434717232651006
2026-01-21 09:22:00+05:30,2026-01-27,Tuesday,Wednesday,25197.05,25211.65,25185.95,25193.1,0,25196.9375,25050,25300,83.6,137.55,221.15,0.8776860283119725
2026-01-21 09:23:00+05:30,2026-01-27,Tuesday,Wednesday,25192.55,25234.8,25192.55,25207.8,0,25206.925,25100,25350,93.7,116.8,210.5,0.8350879768158949
2026-01-21 09:24:00+05:30,2026-01-27,Tuesday,Wednesday,25206.65,25221.4,25201.7,25221.4,0,25212.7875,25100,25350,88.85,124.3,213.14999999999998,0.8454043409519871
2026-01-21 09:25:00+05:30,2026-01-27,Tuesday,Wednesday,25222.65,25250.2,25222.65,25249.5,0,25236.25,25100,25350,81.8,135.0,216.8,0.8590816781415622
2026-01-21 09:26:00+05:30,2026-01-27,Tuesday,Wednesday,25250.35,25254.6,25234.95,25247.25,0,25246.7875,25100,25350,81.75,131.4,213.15,0.8442658298605318
2026-01-21 09:27:00+05:30,2026-01-27,Tuesday,Wednesday,25247.95,25248.35,25208.4,25209.35,0,25228.512500000004,25100,25350,92.9,114.75,207.65,0.823076667718717
2026-01-21 09:28:00+05:30,2026-01-27,Tuesday,Wednesday,25210.3,25229.0,25206.25,25226.15,0,25217.925000000003,25100,25350,86.25,120.4,206.65,0.8194567951169653
2026-01-21 09:29:00+05:30,2026-01-27,Tuesday,Wednesday,25225.35,25226.45,25199.35,25199.95,0,25212.774999999998,25100,25350,93.5,109.35,202.85,0.8045524540634659
2026-01-21 09:30:00+05:30,2026-01-27,Tuesday,Wednesday,25201.95,25231.8,25199.0,25231.8,0,25216.1375,25100,25350,82.8,123.8,206.6,0.819316598348974
2026-01-21 09:31:00+05:30,2026-01-27,Tuesday,Wednesday,25234.1,25236.55,25211.3,25230.55,0,25228.125,25100,25350,83.6,121.45,205.05,0.8127833519137867
2026-01-21 09:32:00+05:30,2026-01-27,Tuesday,Wednesday,25230.5,25248.15,25228.95,25238.6,0,25236.550000000003,25100,25350,83.05,121.35,204.39999999999998,0.8099363819539515
2026-01-21 09:33:00+05:30,2026-01-27,Tuesday,Wednesday,25238.05,25247.9,25217.6,25223.55,0,25231.774999999998,25100,25350,83.5,119.9,203.4,0.8061264021258909
2026-01-21 09:34:00+05:30,2026-01-27,Tuesday,Wednesday,25223.95,25247.0,25222.05,25242.85,0,25233.9625,25100,25350,79.8,124.65,204.45,0.810217578788904
2026-01-21 09:35:00+05:30,2026-01-27,Tuesday,Wednesday,25242.1,25251.3,25228.75,25229.95,0,25238.024999999998,25100,25350,82.2,120.05,202.25,0.8013701547565628
2026-01-21 09:36:00+05:30,2026-01-27,Tuesday,Wednesday,25230.85,25239.85,25210.2,25211.25,0,25223.0375,25100,25350,87.45,111.8,199.25,0.789952439312672
2026-01-21 09:37:00+05:30,2026-01-27,Tuesday,Wednesday,25211.5,25215.35,25196.6,25200.5,0,25205.9875,25100,25350,90.25,107.4,197.65,0.7841390860008957
2026-01-21 09:38:00+05:30,2026-01-27,Tuesday,Wednesday,25199.6,25225.7,25188.2,25192.95,0,25201.6125,25100,25350,91.15,104.15,195.3,0.7749504123992067
2026-01-21 09:39:00+05:30,2026-01-27,Tuesday,Wednesday,25193.25,25208.6,25188.6,25189.45,0,25194.975,25050,25300,79.35,123.25,202.6,0.8041286010404852
2026-01-21 09:40:00+05:30,2026-01-27,Tuesday,Wednesday,25188.6,25215.95,25187.9,25195.85,0,25197.075000000004,25050,25300,77.45,127.9,205.35000000000002,0.8149755477570313
2026-01-21 09:41:00+05:30,2026-01-27,Tuesday,Wednesday,25195.65,25202.95,25188.85,25191.2,0,25194.662500000002,25050,25300,78.3,126.3,204.6,0.8120767642749728
2026-01-21 09:42:00+05:30,2026-01-27,Tuesday,Wednesday,25191.15,25219.5,25191.0,25205.15,0,25201.699999999997,25100,25350,88.45,107.7,196.15,0.7783205101243171
2026-01-21 09:43:00+05:30,2026-01-27,Tuesday,Wednesday,25204.1,25212.15,25195.4,25211.3,0,25205.7375,25100,25350,87.2,108.55,195.75,0.7766088970814681
2026-01-21 09:44:00+05:30,2026-01-27,Tuesday,Wednesday,25210.65,25223.75,25199.45,25199.45,0,25208.325,25100,25350,89.2,104.35,193.55,0.7678019067113742
2026-01-21 09:45:00+05:30,2026-01-27,Tuesday,Wednesday,25199.65,25206.2,25192.5,25195.8,0,25198.537500000002,25050,25300,76.8,125.2,202.0,0.8016338249789299
2026-01-21 09:46:00+05:30,2026-01-27,Tuesday,Wednesday,25195.65,25196.95,25173.7,25174.65,0,25185.237500000003,25050,25300,83.45,114.55,198.0,0.7861748375412382
2026-01-21 09:47:00+05:30,2026-01-27,Tuesday,Wednesday,25174.35,25205.65,25173.3,25183.55,0,25184.2125,25050,25300,80.85,117.85,198.7,0.7889863540501812
2026-01-21 09:48:00+05:30,2026-01-27,Tuesday,Wednesday,25184.9,25192.85,25179.65,25191.2,0,25187.149999999998,25050,25300,79.0,121.25,200.25,0.7950482686608054
2026-01-21 09:49:00+05:30,2026-01-27,Tuesday,Wednesday,25192.05,25212.3,25190.65,25198.9,0,25198.475,25050,25300,78.55,124.3,202.85,0.8050090332847524
2026-01-21 09:50:00+05:30,2026-01-27,Tuesday,Wednesday,25198.75,25198.75,25181.7,25185.15,0,25191.0875,25050,25300,80.75,118.3,199.05,0.7901604089144624
2026-01-21 09:51:00+05:30,2026-01-27,Tuesday,Wednesday,25184.75,25199.45,25184.75,25193.0,0,25190.4875,25050,25300,80.65,118.3,198.95,0.7897822541147724
2026-01-21 09:52:00+05:30,2026-01-27,Tuesday,Wednesday,25193.2,25195.85,25186.5,25195.45,0,25192.75,25050,25300,78.45,122.0,200.45,0.7956654196147701
2026-01-21 09:53:00+05:30,2026-01-27,Tuesday,Wednesday,25195.7,25209.65,25185.55,25185.55,0,25194.112500000003,25050,25300,81.75,116.2,197.95,0.7856994367235599
2026-01-21 09:54:00+05:30,2026-01-27,Tuesday,Wednesday,25185.0,25185.0,25168.05,25177.55,0,25178.9,25050,25300,81.9,113.45,195.35000000000002,0.7758480314866814
2026-01-21 09:55:00+05:30,2026-01-27,Tuesday,Wednesday,25178.3,25187.15,25177.9,25177.9,0,25180.3125,25050,25300,84.0,110.85,194.85,0.773818831676533
2026-01-21 09:56:00+05:30,2026-01-27,Tuesday,Wednesday,25178.55,25202.5,25177.7,25202.5,0,25190.3125,25050,25300,78.35,120.15,198.5,0.7880013398007667
2026-01-21 09:57:00+05:30,2026-01-27,Tuesday,Wednesday,25203.15,25207.25,25170.55,25173.3,0,25188.5625,25050,25300,83.75,110.3,194.05,0.7703893384150049
2026-01-21 09:58:00+05:30,2026-01-27,Tuesday,Wednesday,25172.7,25182.8,25172.6,25176.25,0,25176.0875,25050,25300,84.85,109.15,194.0,0.7705724727879183
2026-01-21 09:59:00+05:30,2026-01-27,Tuesday,Wednesday,25175.95,25176.0,25158.1,25158.7,0,25167.187499999996,25050,25300,90.85,102.55,193.39999999999998,0.76846091761346
2026-01-21 10:00:00+05:30,2026-01-27,Tuesday,Wednesday,25158.95,25160.3,25147.05,25151.55,0,25154.4625,25050,25300,92.75,103.1,195.85,0.7785894848677446
2026-01-21 10:01:00+05:30,2026-01-27,Tuesday,Wednesday,25151.15,25165.8,25143.6,25153.25,0,25153.449999999997,25050,25300,92.25,104.05,196.3,0.780409844375225
2026-01-21 10:02:00+05:30,2026-01-27,Tuesday,Wednesday,25153.75,25157.1,25145.35,25147.55,0,25150.9375,25050,25300,94.95,101.3,196.25,0.7802890051315184
2026-01-21 10:03:00+05:30,2026-01-27,Tuesday,Wednesday,25147.5,25170.7,25147.5,25160.9,0,25156.65,25050,25300,91.25,104.8,196.05,0.7793168009254015
2026-01-21 10:04:00+05:30,2026-01-27,Tuesday,Wednesday,25161.45,25161.7,25151.1,25159.55,0,25158.45,25050,25300,91.0,105.9,196.9,0.7826396300249021
2026-01-21 10:05:00+05:30,2026-01-27,Tuesday,Wednesday,25159.6,25173.95,25155.75,25168.3,0,25164.4,25050,25300,89.4,107.3,196.7,0.7816598051215209
2026-01-21 10:06:00+05:30,2026-01-27,Tuesday,Wednesday,25169.05,25169.85,25159.9,25166.75,0,25166.387499999997,25050,25300,87.95,108.05,196.0,0.7788165862104762
2026-01-21 10:07:00+05:30,2026-01-27,Tuesday,Wednesday,25166.35,25167.5,25158.65,25161.45,0,25163.4875,25050,25300,89.65,105.9,195.55,0.7771180365996566
2026-01-21 10:08:00+05:30,2026-01-27,Tuesday,Wednesday,25161.55,25164.35,25151.15,25159.7,0,25159.187499999996,25050,25300,90.6,104.5,195.1,0.7754622441603094
2026-01-21 10:09:00+05:30,2026-01-27,Tuesday,Wednesday,25159.4,25159.4,25147.1,25153.8,0,25154.925,25050,25300,91.4,104.0,195.4,0.7767862555742067
2026-01-21 10:10:00+05:30,2026-01-27,Tuesday,Wednesday,25154.2,25155.05,25142.55,25142.55,0,25148.5875,25000,25250,80.35,120.95,201.3,0.8004425695876557
2026-01-21 10:11:00+05:30,2026-01-27,Tuesday,Wednesday,25142.75,25160.4,25140.65,25146.2,0,25147.5,25000,25250,79.15,123.15,202.3,0.8044537230340989
2026-01-21 10:12:00+05:30,2026-01-27,Tuesday,Wednesday,25146.4,25150.85,25137.95,25150.85,0,25146.512499999997,25000,25250,76.4,127.0,203.4,0.8088596778579139
2026-01-21 10:13:00+05:30,2026-01-27,Tuesday,Wednesday,25152.3,25178.95,25151.1,25169.45,0,25162.95,25050,25300,87.1,108.8,195.89999999999998,0.7785255703325722
2026-01-21 10:14:00+05:30,2026-01-27,Tuesday,Wednesday,25171.0,25171.85,25152.1,25153.25,0,25162.05,25050,25300,90.1,103.95,194.05,0.771201074634221
2026-01-21 10:15:00+05:30,2026-01-27,Tuesday,Wednesday,25153.8,25153.9,25145.1,25145.8,0,25149.649999999998,25000,25300,78.75,100.95,179.7,0.7145228661233854
2026-01-21 10:16:00+05:30,2026-01-27,Tuesday,Wednesday,25145.3,25154.35,25143.15,25145.85,0,25147.1625,25000,25250,78.45,124.55,203.0,0.8072481338600329
2026-01-21 10:17:00+05:30,2026-01-27,Tuesday,Wednesday,25146.9,25159.1,25146.9,25158.5,0,25152.85,25050,25300,88.95,106.1,195.05,0.7754588446239692
2026-01-21 10:18:00+05:30,2026-01-27,Tuesday,Wednesday,25157.8,25158.75,25144.4,25146.0,0,25151.737500000003,25050,25300,92.85,101.35,194.2,0.772113656163913
2026-01-21 10:19:00+05:30,2026-01-27,Tuesday,Wednesday,25145.9,25148.15,25136.3,25144.45,0,25143.7,25000,25250,78.5,122.4,200.9,0.7990073060050827
2026-01-21 10:20:00+05:30,2026-01-27,Tuesday,Wednesday,25144.25,25154.1,25143.2,25143.35,0,25146.225,25000,25250,79.6,120.55,200.14999999999998,0.7959445204995977
2026-01-21 10:21:00+05:30,2026-01-27,Tuesday,Wednesday,25142.9,25145.5,25128.95,25130.45,0,25136.95,25000,25250,83.15,115.1,198.25,0.7886796130795503
2026-01-21 10:22:00+05:30,2026-01-27,Tuesday,Wednesday,25130.85,25134.9,25124.25,25124.35,0,25128.5875,25000,25250,87.35,112.25,199.6,0.7943144436590397
2026-01-21 10:23:00+05:30,2026-01-27,Tuesday,Wednesday,25125.1,25125.65,25111.6,25113.1,0,25118.862500000003,25000,25250,92.05,107.25,199.3,0.7934276482464123
2026-01-21 10:24:00+05:30,2026-01-27,Tuesday,Wednesday,25113.05,25116.75,25105.25,25105.85,0,25110.225,25000,25250,93.45,104.6,198.05,0.7887225223987441
2026-01-21 10:25:00+05:30,2026-01-27,Tuesday,Wednesday,25107.5,25115.75,25099.7,25100.4,0,25105.8375,25000,25250,97.2,101.7,198.9,0.7922460264470365
2026-01-21 10:26:00+05:30,2026-01-27,Tuesday,Wednesday,25100.05,25104.15,25092.2,25103.5,0,25099.975,24950,25250,82.55,102.8,185.35,0.7384469506443732
2026-01-21 10:27:00+05:30,2026-01-27,Tuesday,Wednesday,25103.4,25120.5,25101.7,25112.1,0,25109.425000000003,25000,25250,94.45,105.45,199.9,0.7961154028815871
2026-01-21 10:28:00+05:30,2026-01-27,Tuesday,Wednesday,25110.55,25112.75,25096.95,25102.35,0,25105.65,25000,25250,97.15,104.35,201.5,0.8026081778404461
2026-01-21 10:29:00+05:30,2026-01-27,Tuesday,Wednesday,25102.95,25103.7,25096.4,25096.4,0,25099.862500000003,24950,25250,83.55,103.85,187.39999999999998,0.7466176358535827
2026-01-21 10:30:00+05:30,2026-01-27,Tuesday,Wednesday,25096.75,25102.5,25093.35,25093.35,0,25096.487500000003,24950,25200,83.45,124.4,207.85000000000002,0.8282035484049312
2026-01-21 10:31:00+05:30,2026-01-27,Tuesday,Wednesday,25094.3,25097.35,25086.5,25088.35,0,25091.625,24950,25200,85.55,123.3,208.85,0.8323494393049474
2026-01-21 10:32:00+05:30,2026-01-27,Tuesday,Wednesday,25088.4,25100.05,25087.4,25096.35,0,25093.050000000003,24950,25200,83.4,125.9,209.3,0.8340954965617968
2026-01-21 10:33:00+05:30,2026-01-27,Tuesday,Wednesday,25095.0,25097.05,25085.2,25087.0,0,25091.0625,24950,25200,85.55,121.5,207.05,0.8251942300171625
2026-01-21 10:34:00+05:30,2026-01-27,Tuesday,Wednesday,25086.55,25099.65,25085.45,25095.9,0,25091.887499999997,24950,25200,82.6,124.15,206.75,0.8239714927782934
2026-01-21 10:35:00+05:30,2026-01-27,Tuesday,Wednesday,25095.6,25097.4,25089.7,25094.5,0,25094.3,24950,25200,83.75,122.3,206.05,0.8211028002375041
2026-01-21 10:36:00+05:30,2026-01-27,Tuesday,Wednesday,25094.8,25098.95,25086.65,25086.65,0,25091.762499999997,24950,25200,85.25,120.65,205.9,0.8205880316299026
2026-01-21 10:37:00+05:30,2026-01-27,Tuesday,Wednesday,25087.8,25091.25,25082.95,25084.35,0,25086.5875,24950,25200,86.1,119.6,205.7,0.8199600683034309
2026-01-21 10:38:00+05:30,2026-01-27,Tuesday,Wednesday,25083.65,25089.4,25080.7,25083.8,0,25084.3875,24950,25200,85.6,119.75,205.35,0.8186366918466714
2026-01-21 10:39:00+05:30,2026-01-27,Tuesday,Wednesday,25083.85,25100.3,25078.1,25079.55,0,25085.45,24950,25200,87.05,118.55,205.6,0.819598611944374
2026-01-21 10:40:00+05:30,2026-01-27,Tuesday,Wednesday,25079.45,25084.8,25076.8,25076.85,0,25079.475,24950,25200,90.8,114.6,205.39999999999998,0.8189964104113024
2026-01-21 10:41:00+05:30,2026-01-27,Tuesday,Wednesday,25076.2,25079.1,25059.95,25060.8,0,25069.0125,24950,25200,95.0,112.2,207.2,0.8265183959679305
2026-01-21 10:42:00+05:30,2026-01-27,Tuesday,Wednesday,25061.7,25063.35,25034.25,25034.25,0,25048.3875,24900,25150,94.55,122.3,216.85,0.8657243904422988
2026-01-21 10:43:00+05:30,2026-01-27,Tuesday,Wednesday,25034.2,25047.45,25026.2,25038.75,0,25036.65,24900,25150,91.7,126.1,217.8,0.869924690403868
2026-01-21 10:44:00+05:30,2026-01-27,Tuesday,Wednesday,25040.75,25041.0,25029.0,25029.0,0,25034.9375,24900,25150,97.4,121.9,219.3,0.8759758237862587
2026-01-21 10:45:00+05:30,2026-01-27,Tuesday,Wednesday,25029.1,25030.5,25011.65,25012.55,0,25020.95,24900,25150,103.45,120.75,224.2,0.8960491108451117
2026-01-21 10:46:00+05:30,2026-01-27,Tuesday,Wednesday,25013.0,25020.4,25010.45,25016.55,0,25015.100000000002,24900,25150,100.75,120.65,221.4,0.8850654204860263
2026-01-21 10:47:00+05:30,2026-01-27,Tuesday,Wednesday,25016.55,25030.8,25013.5,25023.25,0,25021.025,24900,25150,99.5,121.05,220.55,0.8814586932389861
2026-01-21 10:48:00+05:30,2026-01-27,Tuesday,Wednesday,25023.9,25023.9,25012.6,25012.8,0,25018.3,24900,25150,102.15,120.25,222.4,0.888949289120364
2026-01-21 10:49:00+05:30,2026-01-27,Tuesday,Wednesday,25011.85,25014.8,25006.35,25011.3,0,25011.075,24900,25150,101.65,120.0,221.65,0.8862074101173181
2026-01-21 10:50:00+05:30,2026-01-27,Tuesday,Wednesday,25011.2,25019.05,25008.35,25009.05,0,25011.912500000002,24900,25150,101.95,118.95,220.9,0.8831791651278166
2026-01-21 10:51:00+05:30,2026-01-27,Tuesday,Wednesday,25010.15,25012.95,25005.2,25008.95,0,25009.3125,24900,25150,102.85,120.0,222.85,0.8910680771412648
2026-01-21 10:52:00+05:30,2026-01-27,Tuesday,Wednesday,25009.75,25019.3,25009.75,25011.3,0,25012.525,24900,25150,102.65,118.6,221.25,0.8845568370246505
2026-01-21 10:53:00+05:30,2026-01-27,Tuesday,Wednesday,25010.45,25013.25,25005.55,25006.15,0,25008.85,24900,25150,104.4,116.1,220.5,0.8816878824895987
2026-01-21 10:54:00+05:30,2026-01-27,Tuesday,Wednesday,25006.45,25007.0,24967.6,24969.45,0,24987.624999999996,24850,25100,109.8,124.95,234.75,0.9394650351924204
2026-01-21 10:55:00+05:30,2026-01-27,Tuesday,Wednesday,24969.05,24976.75,24949.45,24957.3,0,24963.1375,24850,25100,119.1,125.75,244.85,0.9808462578071365
2026-01-21 10:56:00+05:30,2026-01-27,Tuesday,Wednesday,24955.75,24955.75,24919.8,24923.0,0,24938.575,24800,25050,121.35,143.45,264.79999999999995,1.061808864379781
2026-01-21 10:57:00+05:30,2026-01-27,Tuesday,Wednesday,24922.65,24968.35,24922.65,24968.35,0,24945.5,24800,25050,102.15,153.75,255.9,1.0258363231845422
2026-01-21 10:58:00+05:30,2026-01-27,Tuesday,Wednesday,24973.0,25006.6,24973.0,24997.7,0,24987.575,24850,25100,102.8,138.05,240.85000000000002,0.9638790478867999
2026-01-21 10:59:00+05:30,2026-01-27,Tuesday,Wednesday,24997.2,24999.4,24980.35,24993.6,0,24992.637500000004,24850,25100,106.95,138.15,245.10000000000002,0.9806888128553858
2026-01-21 11:00:00+05:30,2026-01-27,Tuesday,Wednesday,24991.8,25003.7,24991.8,24996.3,0,24995.9,24850,25100,104.75,138.8,243.55,0.974359795006381
2026-01-21 11:01:00+05:30,2026-01-27,Tuesday,Wednesday,24996.85,25008.45,24987.05,25002.95,0,24998.825,24850,25100,100.15,144.7,244.85,0.9794460339635963
2026-01-21 11:02:00+05:30,2026-01-27,Tuesday,Wednesday,25003.3,25009.45,24995.5,24998.7,0,25001.7375,24900,25150,119.75,117.45,237.2,0.9487340629826226
2026-01-21 11:03:00+05:30,2026-01-27,Tuesday,Wednesday,24995.0,24996.35,24982.3,24985.3,0,24989.7375,24850,25100,105.25,137.9,243.15,0.9729994162603749
2026-01-21 11:04:00+05:30,2026-01-27,Tuesday,Wednesday,24985.85,24996.9,24985.85,24994.55,0,24990.787500000002,24850,25100,102.2,140.75,242.95,0.9721582403115547
2026-01-21 11:05:00+05:30,2026-01-27,Tuesday,Wednesday,24994.2,24995.2,24979.85,24985.75,0,24988.75,24850,25100,104.55,136.3,240.85000000000002,0.9638337251763295
2026-01-21 11:06:00+05:30,2026-01-27,Tuesday,Wednesday,24985.85,24989.0,24980.05,24982.45,0,24984.337499999998,24850,25100,106.0,135.15,241.15,0.965204700745017
2026-01-21 11:07:00+05:30,2026-01-27,Tuesday,Wednesday,24983.75,24986.1,24975.0,24981.3,0,24981.537500000002,24850,25100,103.65,137.3,240.95000000000002,0.9645122923278842
2026-01-21 11:08:00+05:30,2026-01-27,Tuesday,Wednesday,24981.4,24998.3,24978.55,24994.85,0,24988.275,24850,25100,97.1,143.65,240.75,0.9634518589218343
2026-01-21 11:09:00+05:30,2026-01-27,Tuesday,Wednesday,24994.9,25005.8,24994.9,25003.1,0,24999.675000000003,24850,25100,96.05,143.2,239.25,0.9570124411617351
2026-01-21 11:10:00+05:30,2026-01-27,Tuesday,Wednesday,25004.3,25018.55,25003.55,25017.2,0,25010.899999999998,24900,25150,102.6,125.85,228.45,0.9134017568340205
2026-01-21 11:11:00+05:30,2026-01-27,Tuesday,Wednesday,25018.0,25024.8,25011.2,25019.8,0,25018.45,24900,25150,102.15,126.4,228.55,0.9135258179463556
2026-01-21 11:12:00+05:30,2026-01-27,Tuesday,Wednesday,25019.1,25032.95,25019.05,25026.8,0,25024.475000000002,24900,25150,100.2,128.7,228.89999999999998,0.9147045042902997
2026-01-21 11:13:00+05:30,2026-01-27,Tuesday,Wednesday,25026.75,25070.1,25026.05,25064.5,0,25046.85,24900,25150,87.95,142.25,230.2,0.9190776484867359
2026-01-21 11:14:00+05:30,2026-01-27,Tuesday,Wednesday,25063.8,25064.75,25043.85,25054.75,0,25056.7875,24950,25200,106.3,121.3,227.6,0.908336713156066
2026-01-21 11:15:00+05:30,2026-01-27,Tuesday,Wednesday,25055.4,25056.85,25043.7,25046.1,0,25050.512499999997,24950,25200,111.6,117.3,228.89999999999998,0.9137537605268555
2026-01-21 11:16:00+05:30,2026-01-27,Tuesday,Wednesday,25045.65,25059.1,25036.6,25058.4,0,25049.9375,24900,25200,90.45,123.3,213.75,0.8532955421545464
2026-01-21 11:17:00+05:30,2026-01-27,Tuesday,Wednesday,25057.95,25068.65,25053.45,25065.9,0,25061.487500000003,24950,25200,102.35,124.9,227.25,0.9067697996776927
2026-01-21 11:18:00+05:30,2026-01-27,Tuesday,Wednesday,25064.9,25069.05,25050.85,25052.0,0,25059.199999999997,24950,25200,106.0,121.3,227.3,0.9070521006257184
2026-01-21 11:19:00+05:30,2026-01-27,Tuesday,Wednesday,25052.05,25077.2,25051.4,25075.65,0,25064.074999999997,24950,25200,98.65,129.55,228.20000000000002,0.9104664744260462
2026-01-21 11:20:00+05:30,2026-01-27,Tuesday,Wednesday,25076.35,25077.15,25059.2,25060.3,0,25068.25,24950,25200,106.65,121.3,227.95,0.9093175630528656
2026-01-21 11:21:00+05:30,2026-01-27,Tuesday,Wednesday,25058.0,25062.4,25048.8,25053.75,0,25055.7375,24950,25200,106.5,120.85,227.35,0.9073770029718742
2026-01-21 11:22:00+05:30,2026-01-27,Tuesday,Wednesday,25053.15,25058.45,25050.85,25052.75,0,25053.800000000003,24950,25200,105.85,119.7,225.55,0.9002626348098891
2026-01-21 11:23:00+05:30,2026-01-27,Tuesday,Wednesday,25053.2,25058.7,25047.6,25052.65,0,25053.0375,24950,25200,105.8,119.35,225.14999999999998,0.8986934219054277
2026-01-21 11:24:00+05:30,2026-01-27,Tuesday,Wednesday,25050.55,25063.75,25050.55,25059.0,0,25055.9625,24950,25200,103.2,120.8,224.0,0.8939987837226369
2026-01-21 11:25:00+05:30,2026-01-27,Tuesday,Wednesday,25058.3,25062.65,25040.15,25041.3,0,25050.600000000002,24950,25200,109.05,116.5,225.55,0.9003776356654132
2026-01-21 11:26:00+05:30,2026-01-27,Tuesday,Wednesday,25042.85,25048.6,25039.9,25043.05,0,25043.600000000002,24900,25150,96.0,138.85,234.85,0.9377645386446037
2026-01-21 11:27:00+05:30,2026-01-27,Tuesday,Wednesday,25042.85,25056.5,25042.85,25054.85,0,25049.262499999997,24900,25150,93.9,142.0,235.9,0.9417442928708981
2026-01-21 11:28:00+05:30,2026-01-27,Tuesday,Wednesday,25054.35,25055.05,25043.25,25044.5,0,25049.2875,24900,25150,95.9,139.75,235.65,0.9407453206004363
2026-01-21 11:29:00+05:30,2026-01-27,Tuesday,Wednesday,25043.75,25050.1,25026.6,25029.15,0,25037.4,24900,25150,101.65,131.05,232.70000000000002,0.9294096032335626
2026-01-21 11:30:00+05:30,2026-01-27,Tuesday,Wednesday,25028.0,25044.3,25024.45,25041.05,0,25034.45,24900,25150,98.8,135.95,234.75,0.9377078385984113
2026-01-21 11:31:00+05:30,2026-01-27,Tuesday,Wednesday,25040.15,25058.05,25039.4,25057.05,0,25048.662500000002,24900,25150,92.3,144.35,236.64999999999998,0.9447610226693739
2026-01-21 11:32:00+05:30,2026-01-27,Tuesday,Wednesday,25055.8,25071.2,25055.4,25061.2,0,25060.899999999998,24950,25200,105.15,120.75,225.9,0.9014041794189356
2026-01-21 11:33:00+05:30,2026-01-27,Tuesday,Wednesday,25060.5,25063.75,25053.55,25055.55,0,25058.3375,24950,25200,108.35,118.6,226.95,0.9056865803647187
2026-01-21 11:34:00+05:30,2026-01-27,Tuesday,Wednesday,25054.9,25058.95,25042.1,25043.65,0,25049.9,24900,25200,97.65,114.7,212.35000000000002,0.8477079748821352
2026-01-21 11:35:00+05:30,2026-01-27,Tuesday,Wednesday,25043.95,25050.6,25041.9,25049.35,0,25046.450000000004,24900,25150,95.1,139.95,235.04999999999998,0.9384563481052202
2026-01-21 11:36:00+05:30,2026-01-27,Tuesday,Wednesday,25049.3,25060.8,25049.3,25058.75,0,25054.5375,24950,25200,106.45,121.05,227.5,0.9080191562107263
2026-01-21 11:37:00+05:30,2026-01-27,Tuesday,Wednesday,25058.05,25061.55,25042.15,25042.15,0,25050.975,24950,25200,111.75,114.6,226.35,0.9035576459598879
2026-01-21 11:38:00+05:30,2026-01-27,Tuesday,Wednesday,25043.4,25044.35,25039.35,25040.0,0,25041.775,24900,25150,99.0,137.1,236.1,0.9428245401933368
2026-01-21 11:39:00+05:30,2026-01-27,Tuesday,Wednesday,25039.95,25048.55,25036.95,25043.35,0,25042.199999999997,24900,25150,98.4,137.6,236.0,0.9424092132480374
2026-01-21 11:40:00+05:30,2026-01-27,Tuesday,Wednesday,25043.35,25046.0,25040.5,25042.9,0,25043.1875,24900,25150,98.9,137.4,236.3,0.9435699828546187
